Date,High,Low,Open,Close,Volume,Adj Close
2004-11-12,94.9949951171875,88.78878784179688,92.70771026611328,91.0910873413086,33458700.0,91.0910873413086
2004-11-15,94.25425720214844,89.46446228027344,90.31531524658203,92.52752685546875,23779100.0,92.52752685546875
2004-11-16,89.82482147216797,85.50050354003906,88.83883666992188,86.35635375976562,41792900.0,86.35635375976562
2004-11-17,88.83883666992188,84.58458709716797,84.59459686279297,86.33633422851562,36229500.0,86.33633422851562
2004-11-18,87.29729461669922,82.94794464111328,85.23023223876953,83.85385131835938,33225900.0,83.85385131835938
2004-11-19,85.0750732421875,83.34334564208984,84.63463592529297,84.78478240966797,17521000.0,84.78478240966797
2004-11-22,84.83483123779297,80.73573303222656,82.31731414794922,82.63262939453125,24711600.0,82.63262939453125
2004-11-23,85.50050354003906,83.33333587646484,84.0690689086914,83.84384155273438,24801700.0,83.84384155273438
2004-11-24,88.69369506835938,86.34133911132812,87.49749755859375,87.46746826171875,30531400.0,87.46746826171875
2004-11-26,90.1051025390625,87.74774932861328,87.98799133300781,89.78478240966797,12947200.0,89.78478240966797
2004-11-29,91.56656646728516,88.84384155273438,90.27027130126953,90.61561584472656,21311800.0,90.61561584472656
2004-11-30,91.59159088134766,90.21521759033203,90.44544219970703,91.0810775756836,15384600.0,91.0810775756836
2004-12-01,91.34133911132812,89.8648681640625,91.0660629272461,90.070068359375,15712400.0,90.070068359375
2004-12-02,90.8458480834961,89.36436462402344,90.0400390625,89.78978729248047,12509200.0,89.78978729248047
2004-12-03,90.62062072753906,88.88888549804688,90.0650634765625,90.29029083251953,11726600.0,90.29029083251953
2004-12-06,90.44043731689453,88.09809875488281,89.65465545654297,88.23323059082031,12495400.0,88.23323059082031
2004-12-07,88.18818664550781,85.36035919189453,88.08808898925781,85.8008041381836,13728000.0,85.8008041381836
2004-12-08,86.92692565917969,84.44944763183594,85.26026153564453,85.0750732421875,15068500.0,85.0750732421875
2004-12-09,86.83683776855469,84.31932067871094,85.21021270751953,86.80180358886719,15292600.0,86.80180358886719
2004-12-10,87.52752685546875,85.73072814941406,86.80180358886719,85.9109115600586,8625700.0,85.9109115600586
2004-12-13,86.67667388916016,84.80980682373047,86.17117309570312,85.31031036376953,9627500.0,85.31031036376953
2004-12-14,89.49949645996094,84.8848876953125,85.58558654785156,89.43443298339844,22154600.0,89.43443298339844
2004-12-15,90.43543243408203,88.41841888427734,89.0840835571289,89.97998046875,22919000.0,89.97998046875
2004-12-16,90.33533477783203,88.06306457519531,88.56356048583984,88.32332611083984,17128400.0,88.32332611083984
2004-12-17,90.34033966064453,88.36336517333984,88.46846771240234,90.130126953125,14757600.0,90.130126953125
2004-12-20,94.32432556152344,91.0260238647461,91.0910873413086,92.60260009765625,19649300.0,92.60260009765625
2004-12-21,94.0340347290039,91.79179382324219,93.24824523925781,91.96696472167969,11021500.0,91.96696472167969
2004-12-22,93.51851654052734,91.59659576416016,92.04204559326172,93.24324035644531,7806100.0,93.24324035644531
2004-12-23,94.39439392089844,93.09309387207031,93.81881713867188,94.0440444946289,7221900.0,94.0440444946289
2004-12-27,96.74674987792969,94.64464569091797,94.66967010498047,96.0510482788086,12195900.0,96.0510482788086
2004-12-28,96.87187194824219,95.60060119628906,96.15115356445312,96.47647857666016,8283300.0,96.47647857666016
2004-12-29,96.85685729980469,95.9859848022461,95.9859848022461,96.54654693603516,5350800.0,96.54654693603516
2004-12-30,99.2142105102539,96.0210189819336,96.58158111572266,98.89889526367188,11796700.0,98.89889526367188
2004-12-31,100.0400390625,96.37637329101562,99.71471405029297,96.49149322509766,15321600.0,96.49149322509766
2005-01-03,101.92192077636719,97.82782745361328,98.79879760742188,101.45645904541016,31656700.0,101.45645904541016
2005-01-04,101.56656646728516,96.83683776855469,100.8008041381836,97.34735107421875,27484200.0,97.34735107421875
2005-01-05,98.54854583740234,96.21121215820312,96.82182312011719,96.85185241699219,16456700.0,96.85185241699219
2005-01-06,98.04804992675781,93.9539566040039,97.63763427734375,94.36936950683594,20753400.0,94.36936950683594
2005-01-07,97.22222137451172,94.48448181152344,95.41541290283203,97.02201843261719,19306400.0,97.02201843261719
2005-01-10,99.1491470336914,96.0110092163086,97.34735107421875,97.62762451171875,15064100.0,97.62762451171875
2005-01-11,98.9539566040039,96.68668365478516,97.90790557861328,96.86686706542969,13903400.0,96.86686706542969
2005-01-12,98.06306457519531,95.34534454345703,97.26226043701172,97.78778839111328,16339200.0,97.78778839111328
2005-01-13,98.79379272460938,97.12212371826172,97.78778839111328,97.76276397705078,13685100.0,97.76276397705078
2005-01-14,100.1051025390625,97.16216278076172,98.09809875488281,100.0850830078125,19261300.0,100.0850830078125
2005-01-18,102.61260986328125,99.42942810058594,100.58558654785156,102.05205535888672,26318800.0,102.05205535888672
2005-01-19,102.75275421142578,98.45345306396484,102.42742919921875,98.74874877929688,22492800.0,98.74874877929688
2005-01-20,98.22322082519531,96.09609985351562,96.34634399414062,97.05706024169922,17985100.0,97.05706024169922
2005-01-21,97.77777862548828,94.1541519165039,97.36737060546875,94.23423767089844,18498200.0,94.23423767089844
2005-01-24,94.75975799560547,90.25025177001953,94.43943786621094,90.45044708251953,28017300.0,90.45044708251953
2005-01-25,91.21121215820312,88.23323059082031,91.0610580444336,88.64865112304688,21297000.0,88.64865112304688
2005-01-26,94.79979705810547,89.66466522216797,89.72472381591797,94.71471405029297,24591100.0,94.71471405029297
2005-01-27,94.52452087402344,92.69269561767578,94.47447204589844,94.1341323852539,13241500.0,94.1341323852539
2005-01-28,97.44744873046875,93.26325988769531,95.1051025390625,95.26526641845703,24391900.0,95.26526641845703
2005-01-31,98.27827453613281,95.9559555053711,96.94194030761719,97.90790557861328,19174200.0,97.90790557861328
2005-02-01,98.42842864990234,95.41040802001953,97.28728485107422,96.0460433959961,37640300.0,96.0460433959961
2005-02-02,108.50850677490234,101.93193054199219,107.88288116455078,103.08308410644531,65533000.0,103.08308410644531
2005-02-03,106.79179382324219,103.00801086425781,103.09809875488281,105.53553771972656,25950200.0,105.53553771972656
2005-02-04,103.9789810180664,101.40139770507812,103.33834075927734,102.28227996826172,29608900.0,102.28227996826172
2005-02-07,103.30330657958984,97.85285186767578,102.73273468017578,98.11311340332031,25894800.0,98.11311340332031
2005-02-08,100.110107421875,97.36236572265625,98.57857513427734,99.41941833496094,22937000.0,99.41941833496094
2005-02-09,100.9009017944336,94.82482147216797,100.48048400878906,95.8858871459961,34308600.0,95.8858871459961
2005-02-10,96.20120239257812,92.71772003173828,96.0810775756836,94.0840835571289,37927400.0,94.0840835571289
2005-02-11,96.25625610351562,93.12812805175781,93.42342376708984,93.79379272460938,26205700.0,93.79379272460938
2005-02-14,96.63663482666016,90.59059143066406,91.51651763916016,96.59159088134766,77047200.0,96.59159088134766
2005-02-15,100.02001953125,96.63663482666016,96.89689636230469,97.71271514892578,51514000.0,97.71271514892578
2005-02-16,99.76476287841797,97.24724578857422,97.44744873046875,99.30430603027344,33031500.0,99.30430603027344
2005-02-17,99.9749755859375,98.50350189208984,99.0140151977539,99.0490493774414,20807900.0,99.0490493774414
2005-02-18,99.51951599121094,98.42842864990234,99.35435485839844,99.0740737915039,16954800.0,99.0740737915039
2005-02-22,99.54955291748047,95.29029083251953,98.34835052490234,95.78077697753906,26940400.0,95.78077697753906
2005-02-23,97.33733367919922,94.42442321777344,96.74674987792969,97.07207489013672,31140800.0,97.07207489013672
2005-02-24,95.02001953125,91.20620727539062,91.77677917480469,94.53954315185547,51576900.0,94.53954315185547
2005-02-25,95.0550537109375,92.84784698486328,94.66967010498047,93.02803039550781,19927000.0,93.02803039550781
2005-02-28,95.030029296875,93.01802062988281,93.09309387207031,94.0890884399414,15621100.0,94.0890884399414
2005-03-01,94.969970703125,91.0910873413086,94.73973846435547,93.12312316894531,18603700.0,93.12312316894531
2005-03-02,93.9289321899414,92.27227020263672,93.06806945800781,92.68268585205078,14556400.0,92.68268585205078
2005-03-03,93.9689712524414,92.24724578857422,93.15815734863281,93.59860229492188,15201900.0,93.59860229492188
2005-03-04,93.71871948242188,92.62762451171875,93.44344329833984,93.04304504394531,13534600.0,93.04304504394531
2005-03-07,94.8948974609375,93.60861206054688,93.9839859008789,94.49949645996094,17317400.0,94.49949645996094
2005-03-08,95.02001953125,92.57757568359375,94.64464569091797,92.69269561767578,16076100.0,92.69269561767578
2005-03-09,92.41741943359375,90.17017364501953,92.19719696044922,90.76576232910156,22698000.0,90.76576232910156
2005-03-10,90.69068908691406,88.78878784179688,90.59559631347656,90.080078125,21899000.0,90.080078125
2005-03-11,90.56556701660156,88.66366577148438,90.31031036376953,88.9889907836914,16040500.0,88.9889907836914
2005-03-14,89.28929138183594,86.37136840820312,89.25425720214844,87.58258056640625,22270900.0,87.58258056640625
2005-03-15,90.090087890625,87.19219207763672,87.73773956298828,89.39439392089844,20823300.0,89.39439392089844
2005-03-16,89.39439392089844,87.59259033203125,88.43843841552734,87.88788604736328,14198300.0,87.88788604736328
2005-03-17,89.909912109375,87.98799133300781,88.65365600585938,89.73473358154297,16504600.0,89.73473358154297
2005-03-18,90.29029083251953,89.24424743652344,89.49449157714844,90.110107421875,14165800.0,90.110107421875
2005-03-21,91.17617797851562,88.71371459960938,89.72472381591797,90.53053283691406,14952400.0,90.53053283691406
2005-03-22,91.0610580444336,89.0140151977539,90.68067932128906,89.38938903808594,11252100.0,89.38938903808594
2005-03-23,90.21021270751953,89.0740737915039,89.0740737915039,89.57958221435547,9680300.0,89.57958221435547
2005-03-24,90.52052307128906,89.68968963623047,90.44043731689453,89.71471405029297,7402900.0,89.71471405029297
2005-03-28,92.49249267578125,90.56556701660156,90.9309310913086,90.8008041381836,17458500.0,90.8008041381836
2005-03-29,91.73173522949219,89.1241226196289,90.61561584472656,89.8748779296875,12933000.0,89.8748779296875
2005-03-30,90.8158187866211,89.889892578125,90.41040802001953,90.31531524658203,12459700.0,90.31531524658203
2005-03-31,90.7857894897461,88.9089126586914,89.0640640258789,90.34534454345703,13523600.0,90.34534454345703
2005-04-01,91.56656646728516,90.0850830078125,90.9709701538086,90.110107421875,12351600.0,90.110107421875
2005-04-04,92.75275421142578,90.010009765625,90.0650634765625,92.73773956298828,16136600.0,92.73773956298828
2005-04-05,95.22522735595703,93.87887573242188,93.9589614868164,94.37937927246094,17455900.0,94.37937927246094
2005-04-06,94.919921875,93.88388061523438,94.71471405029297,94.70470428466797,10494600.0,94.70470428466797
2005-04-07,97.40740966796875,94.41441345214844,94.48448181152344,96.97697448730469,19365000.0,96.97697448730469
2005-04-08,97.64764404296875,95.8208236694336,96.94194030761719,96.12112426757812,10222900.0,96.12112426757812
2005-04-11,97.49749755859375,96.25625610351562,96.64163970947266,96.71170806884766,10810100.0,96.71170806884766
2005-04-12,97.30730438232422,94.79979705810547,96.59659576416016,97.07707977294922,14624500.0,97.07707977294922
2005-04-13,97.25725555419922,94.9599609375,96.83183288574219,96.56156158447266,13098400.0,96.56156158447266
2005-04-14,97.27727508544922,95.1451416015625,96.73173522949219,95.8208236694336,12293000.0,95.8208236694336
2005-04-15,95.26526641845703,92.42242431640625,95.1451416015625,92.59259033203125,23131600.0,92.59259033203125
2005-04-18,94.0340347290039,91.83683776855469,92.38238525390625,93.57857513427734,13087400.0,93.57857513427734
2005-04-19,96.09609985351562,94.1091079711914,94.75975799560547,95.7957992553711,16843100.0,95.7957992553711
2005-04-20,100.35034942626953,98.05305480957031,99.38938903808594,99.1491470336914,30872000.0,99.1491470336914
2005-04-21,102.60260009765625,99.75975799560547,100.31031036376953,102.21221160888672,35468200.0,102.21221160888672
2005-04-22,112.11211395263672,107.23723602294922,111.56156158447266,108.01301574707031,66343700.0,108.01301574707031
2005-04-25,112.48248291015625,108.86886596679688,109.0190200805664,111.87687683105469,39640300.0,111.87687683105469
2005-04-26,111.11111450195312,109.25425720214844,110.22022247314453,109.48448181152344,34509400.0,109.48448181152344
2005-04-27,110.53553771972656,108.47847747802734,109.1041030883789,110.0,20509000.0,110.0
2005-04-28,111.15115356445312,108.9639663696289,109.85986328125,109.83483123779297,17348200.0,109.83483123779297
2005-04-29,111.23623657226562,109.0190200805664,111.0660629272461,110.110107421875,18322000.0,110.110107421875
2005-05-02,111.96195983886719,110.21521759033203,111.13613891601562,111.25625610351562,19515200.0,111.25625610351562
2005-05-03,114.1891860961914,110.77076721191406,111.0360336303711,113.20820617675781,35524800.0,113.20820617675781
2005-05-04,115.0550537109375,113.61361694335938,113.72872924804688,114.36436462402344,24142800.0,114.36436462402344
2005-05-05,114.42442321777344,113.05305480957031,114.42442321777344,113.60360717773438,15004100.0,113.60360717773438
2005-05-06,114.73973846435547,113.34835052490234,114.31431579589844,114.1241226196289,13514200.0,114.1241226196289
2005-05-09,114.36436462402344,112.82782745361328,114.1141128540039,113.12312316894531,11062500.0,113.12312316894531
2005-05-10,114.0140151977539,112.47247314453125,112.84784698486328,114.0140151977539,12678900.0,114.0140151977539
2005-05-11,116.10610961914062,114.0790786743164,114.59960174560547,115.76075744628906,22934600.0,115.76075744628906
2005-05-12,116.23123168945312,114.2142105102539,115.52052307128906,114.47447204589844,17878500.0,114.47447204589844
2005-05-13,115.66065979003906,113.77377319335938,114.70470428466797,114.73473358154297,14816100.0,114.73473358154297
2005-05-16,115.9259262084961,114.39939880371094,114.9549560546875,115.64064025878906,11351400.0,115.64064025878906
2005-05-17,116.84184265136719,115.21521759033203,115.39539337158203,116.68167877197266,15602100.0,116.68167877197266
2005-05-18,120.1051025390625,116.87687683105469,116.92192077636719,119.69969940185547,24599300.0,119.69969940185547
2005-05-19,120.70570373535156,119.25425720214844,120.29029083251953,119.70970916748047,19413500.0,119.70970916748047
2005-05-20,120.9559555053711,119.9449462890625,120.72572326660156,120.9259262084961,16310600.0,120.9259262084961
2005-05-23,129.17918395996094,121.47647857666016,121.70169830322266,127.85285186767578,42733800.0,127.85285186767578
2005-05-24,132.8528594970703,126.87687683105469,128.60861206054688,128.1281280517578,58028100.0,128.1281280517578
2005-05-25,130.62062072753906,125.44043731689453,126.49149322509766,130.53553771972656,36079600.0,130.53553771972656
2005-05-26,132.0120086669922,129.27928161621094,130.61061096191406,129.729736328125,27066100.0,129.729736328125
2005-05-27,133.1581573486328,129.7547607421875,130.36036682128906,133.1331329345703,24343800.0,133.1331329345703
2005-05-31,139.33934020996094,134.81982421875,134.849853515625,138.77377319335938,44429100.0,138.77377319335938
2005-06-01,146.5915985107422,141.15115356445312,141.7417449951172,144.14414978027344,70313000.0,144.14414978027344
2005-06-02,145.0350341796875,142.44244384765625,144.50950622558594,144.09410095214844,35912200.0,144.09410095214844
2005-06-03,144.7947998046875,138.84384155273438,143.53854370117188,140.270263671875,37527000.0,140.270263671875
2005-06-06,147.0220184326172,141.05606079101562,141.33633422851562,145.61561584472656,45006700.0,145.61561584472656
2005-06-07,149.9449462890625,145.2952880859375,148.69869995117188,146.7067108154297,48597300.0,146.7067108154297
2005-06-08,146.7417449951172,139.13914489746094,146.5715789794922,139.919921875,51350300.0,139.919921875
2005-06-09,144.39439392089844,140.42042541503906,142.50250244140625,143.2982940673828,32849300.0,143.2982940673828
2005-06-10,143.78378295898438,140.150146484375,143.63864135742188,141.39138793945312,25367800.0,141.39138793945312
2005-06-13,142.23724365234375,138.3983917236328,140.050048828125,141.51651000976562,25580700.0,141.51651000976562
2005-06-14,140.76075744628906,139.01400756835938,139.43443298339844,139.31431579589844,20163600.0,139.31431579589844
2005-06-15,138.78878784179688,133.84884643554688,137.63763427734375,137.53753662109375,41724400.0,137.53753662109375
2005-06-16,139.28929138183594,136.6716766357422,137.26727294921875,138.85885620117188,24899800.0,138.85885620117188
2005-06-17,140.290283203125,138.0880889892578,139.63963317871094,140.290283203125,20847900.0,140.290283203125
2005-06-20,143.97897338867188,136.00100708007812,138.1831817626953,143.49349975585938,42007300.0,143.49349975585938
2005-06-21,145.2952880859375,142.62762451171875,144.17918395996094,144.06407165527344,30234300.0,144.06407165527344
2005-06-22,146.30630493164062,144.47947692871094,144.97998046875,144.7947998046875,20927000.0,144.7947998046875
2005-06-23,147.55255126953125,143.3933868408203,144.14414978027344,145.0,28084600.0,145.0
2005-06-24,149.14915466308594,144.9349365234375,145.59559631347656,148.77377319335938,35506800.0,148.77377319335938
2005-06-27,152.38739013671875,147.0770721435547,149.59959411621094,152.20220947265625,35570100.0,152.20220947265625
2005-06-28,154.77978515625,151.15115356445312,153.2932891845703,151.15115356445312,38034900.0,151.15115356445312
2005-06-29,152.34234619140625,146.22122192382812,151.40139770507812,146.50650024414062,36560800.0,146.50650024414062
2005-06-30,149.61460876464844,145.66566467285156,147.31732177734375,147.22222900390625,30158600.0,147.22222900390625
2005-07-01,148.2682647705078,144.7547607421875,147.66766357421875,145.77076721191406,18436700.0,145.77076721191406
2005-07-05,148.1381378173828,145.26025390625,146.19619750976562,148.0030059814453,14973000.0,148.0030059814453
2005-07-06,148.94894409179688,145.83583068847656,148.79879760742188,145.90589904785156,15984500.0,145.90589904785156
2005-07-07,148.0480499267578,144.39939880371094,144.83984375,147.9179229736328,21322800.0,147.9179229736328
2005-07-08,148.89889526367188,147.1721649169922,148.2732696533203,148.2632598876953,14900200.0,148.2632598876953
2005-07-11,148.44845581054688,145.65565490722656,148.3483428955078,146.8218231201172,16763800.0,146.8218231201172
2005-07-12,147.34735107421875,145.61061096191406,146.8418426513672,146.03604125976562,11718000.0,146.03604125976562
2005-07-13,149.769775390625,146.19619750976562,146.40139770507812,149.57957458496094,22852900.0,149.57957458496094
2005-07-14,153.52853393554688,150.1851806640625,152.8228302001953,150.59559631347656,21314000.0,150.59559631347656
2005-07-15,151.8518524169922,150.0400390625,150.77076721191406,150.74574279785156,16859900.0,150.74574279785156
2005-07-18,151.10110473632812,149.02401733398438,150.150146484375,149.919921875,12403100.0,149.919921875
2005-07-19,155.33033752441406,151.05105590820312,151.20120239257812,155.1051025390625,25217500.0,155.1051025390625
2005-07-20,156.46145629882812,151.05105590820312,152.9379425048828,156.15615844726562,28592100.0,156.15615844726562
2005-07-21,159.05905151367188,155.76075744628906,157.1821746826172,157.1271209716797,39539200.0,157.1271209716797
2005-07-22,154.77978515625,148.3133087158203,153.3383331298828,151.35134887695312,46726800.0,151.35134887695312
2005-07-25,151.7967987060547,147.62762451171875,151.34634399414062,148.0730743408203,19298200.0,148.0730743408203
2005-07-26,149.14915466308594,146.19119262695312,147.65264892578125,148.1931915283203,19614100.0,148.1931915283203
2005-07-27,149.26426696777344,146.34634399414062,149.01901245117188,148.61361694335938,14421300.0,148.61361694335938
2005-07-28,148.85385131835938,146.7867889404297,148.85385131835938,146.8968963623047,11839300.0,146.8968963623047
2005-07-29,146.5665740966797,143.63864135742188,146.21621704101562,144.02401733398438,16709800.0,144.02401733398438
2005-08-01,146.39639282226562,144.19419860839844,144.20420837402344,145.95095825195312,11313400.0,145.95095825195312
2005-08-02,149.909912109375,145.70570373535156,145.94595336914062,149.7447509765625,14565800.0,149.7447509765625
2005-08-03,150.010009765625,147.9479522705078,149.14915466308594,148.79879760742188,11849300.0,148.79879760742188
2005-08-04,149.64964294433594,147.77276611328125,147.9229278564453,149.01400756835938,10462500.0,149.01400756835938
2005-08-05,149.40440368652344,145.80079650878906,148.89889526367188,146.32131958007812,11867500.0,146.32131958007812
2005-08-08,147.9729766845703,145.39039611816406,146.9469451904297,145.77076721191406,8954600.0,145.77076721191406
2005-08-09,146.48648071289062,144.39939880371094,146.12612915039062,145.93092346191406,11547000.0,145.93092346191406
2005-08-10,146.31130981445312,142.58258056640625,145.79579162597656,142.9829864501953,13744200.0,142.9829864501953
2005-08-11,143.4334259033203,140.45045471191406,143.0880889892578,142.1671600341797,15014700.0,142.1671600341797
2005-08-12,145.2452392578125,140.96096801757812,141.8218231201172,145.0050048828125,13158600.0,145.0050048828125
2005-08-15,146.53152465820312,142.0270233154297,145.0450439453125,142.1421356201172,16333000.0,142.1421356201172
2005-08-16,144.03903198242188,141.8118133544922,142.58258056640625,142.9679718017578,14204100.0,142.9679718017578
2005-08-17,143.4284210205078,142.1421356201172,142.8979034423828,142.69268798828125,7758800.0,142.69268798828125
2005-08-18,140.39039611816406,137.63763427734375,138.0930938720703,140.1351318359375,23721800.0,140.1351318359375
2005-08-19,140.86585998535156,139.949951171875,140.63563537597656,140.14013671875,11074700.0,140.14013671875
2005-08-22,140.87586975097656,136.8118133544922,140.76075744628906,137.1421356201172,13612300.0,137.1421356201172
2005-08-23,140.010009765625,137.19720458984375,138.2182159423828,139.929931640625,11631700.0,139.929931640625
2005-08-24,142.51751708984375,138.3633575439453,138.92391967773438,141.42642211914062,17169000.0,141.42642211914062
2005-08-25,142.1421356201172,140.1251220703125,141.41641235351562,141.43643188476562,8744400.0,141.43643188476562
2005-08-26,142.65264892578125,141.47146606445312,141.8818817138672,141.9319305419922,7503000.0,141.9319305419922
2005-08-29,144.7047119140625,141.26126098632812,141.26126098632812,144.36936950683594,11794100.0,144.36936950683594
2005-08-30,144.89990234375,143.0830841064453,143.83883666992188,143.77877807617188,9574400.0,143.77877807617188
2005-08-31,144.39439392089844,142.32232666015625,144.25926208496094,143.1431427001953,10057900.0,143.1431427001953
2005-09-01,143.89389038085938,142.64263916015625,143.0980987548828,143.2682647705078,5478700.0,143.2682647705078
2005-09-02,145.14013671875,143.3633575439453,143.3983917236328,144.36936950683594,6862100.0,144.36936950683594
2005-09-06,144.83984375,143.54354858398438,144.64463806152344,143.69869995117188,8416100.0,143.69869995117188
